   0.10528 Nm	steer:   -0.02984 rad	rate:    0.00013 rad/s
[1295898763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.01934 rad	rate:    0.74778 rad/s
[1296066763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.02013 rad	rate:    0.75741 rad/s
[1296234763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.02091 rad	rate:    0.76635 rad/s
[1296402763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.02171 rad	rate:    0.77377 rad/s
[1296570763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.02252 rad	rate:    0.78466 rad/s
[1296738763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.02332 rad	rate:    0.79079 rad/s
[1296906763] kistler:    0.00000 Nm	kollmorgen:    0.15266 Nm	steer:    0.02414 rad	rate:    0.79880 rad/s
[1297074763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.02495 rad	rate:    0.80151 rad/s
[1297242763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.02575 rad	rate:    0.80092 rad/s
[1297410763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.02654 rad	rate:    0.79859 rad/s
[1297578763] kistler:    0.02441 Nm	kollmorgen:    0.16319 Nm	steer:    0.02733 rad	rate:    0.79557 rad/s
[1297746763] kistler:    0.02441 Nm	kollmorgen:    0.14739 Nm	steer:    0.02810 rad	rate:    0.78725 rad/s
[1297914763] kistler:    0.02441 Nm	kollmorgen:    0.14739 Nm	steer:    0.02889 rad	rate:    0.78766 rad/s
[1298082763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.02967 rad	rate:    0.78756 rad/s
[1298250763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.03048 rad	rate:    0.79251 rad/s
[1298418763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.03130 rad	rate:    0.79963 rad/s
[1298586763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.03214 rad	rate:    0.81233 rad/s
[1298754763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.03300 rad	rate:    0.82655 rad/s
[1298922763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.03389 rad	rate:    0.84508 rad/s
[1299090763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.03478 rad	rate:    0.85832 rad/s
[1299258763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.03569 rad	rate:    0.87223 rad/s
[1299426763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.03661 rad	rate:    0.88472 rad/s
[1299594763] kistler:    0.04882 Nm	kollmorgen:    0.11054 Nm	steer:    0.03753 rad	rate:    0.89484 rad/s
[1299762763] kistler:    0.04882 Nm	kollmorgen:    0.12634 Nm	steer:    0.03846 rad	rate:    0.90763 rad/s
[1299930763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.03942 rad	rate:    0.92024 rad/s
[1300098763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.04041 rad	rate:    0.94175 rad/s
[1300266763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.04140 rad	rate:    0.95488 rad/s
[1300434763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.04243 rad	rate:    0.97755 rad/s
[1300602763] kistler:    0.04882 Nm	kollmorgen:    0.11581 Nm	steer:    0.04346 rad	rate:    0.99202 rad/s
[1300770763] kistler:    0.04882 Nm	kollmorgen:    0.13687 Nm	steer:    0.04450 rad	rate:    1.00537 rad/s
[1300938763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.04552 rad	rate:    1.01106 rad/s
[1301106763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.04654 rad	rate:    1.01176 rad/s
[1301274763] kistler:    0.04882 Nm	kollmorgen:    0.15266 Nm	steer:    0.04754 rad	rate:    1.00959 rad/s
[1301442763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.04854 rad	rate:    1.00609 rad/s
[1301610763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.04953 rad	rate:    1.00230 rad/s
[1301778763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.05052 rad	rate:    0.99883 rad/s
[1301946763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.05153 rad	rate:    1.00129 rad/s
[1302114763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.05257 rad	rate:    1.01204 rad/s
[1302282763] kistler:    0.04882 Nm	kollmorgen:    0.14739 Nm	steer:    0.05363 rad	rate:    1.02604 rad/s
[1302450763] kistler:    0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.05472 rad	rate:    1.04535 rad/s
[1302618763] kistler:    0.04882 Nm	kollmorgen:    0.15266 Nm	steer:    0.05584 rad	rate:    1.06515 rad/s
[1302786763] kistler:    0.07324 Nm	kollmorgen:    0.12107 Nm	steer:    0.05696 rad	rate:    1.08270 rad/s
[1302954763] kistler:    0.04882 Nm	kollmorgen:    0.12634 Nm	steer:    0.05809 rad	rate:    1.09670 rad/s
[1303122763] kistler:    0.04882 Nm	kollmorgen:    0.13687 Nm	steer:    0.05928 rad	rate:    1.12286 rad/s
[1303290763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.06047 rad	rate:    1.14182 rad/s
[1303458763] kistler:    0.04882 Nm	kollmorgen:    0.11054 Nm	steer:    0.06166 rad	rate:    1.15434 rad/s
[1303626763] kistler:    0.07324 Nm	kollmorgen:    0.11581 Nm	steer:    0.06289 rad	rate:    1.17760 rad/s
[1303794763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.06412 rad	rate:    1.19321 rad/s
[1303962763] kistler:    0.04882 Nm	kollmorgen:    0.15266 Nm	steer:    0.06535 rad	rate:    1.20256 rad/s
[1304130763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.06657 rad	rate:    1.20723 rad/s
[1304298763] kistler:    0.04882 Nm	kollmorgen:    0.13687 Nm	steer:    0.06776 rad	rate:    1.20338 rad/s
[1304466763] kistler:    0.04882 Nm	kollmorgen:    0.10002 Nm	steer:    0.06894 rad	rate:    1.19526 rad/s
[1304634763] kistler:    0.04882 Nm	kollmorgen:    0.08422 Nm	steer:    0.07010 rad	rate:    1.18582 rad/s
[1304802763] kistler:    0.07324 Nm	kollmorgen:    0.10528 Nm	steer:    0.07126 rad	rate:    1.17686 rad/s
[1304970763] kistler:    0.04882 Nm	kollmorgen:    0.12634 Nm	steer:    0.07241 rad	rate:    1.16929 rad/s
[1305138763] kistler:    0.04882 Nm	kollmorgen:    0.07369 Nm	steer:    0.07359 rad	rate:    1.17409 rad/s
[1305306763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.07479 rad	rate:    1.17986 rad/s
[1305474763] kistler:    0.04882 Nm	kollmorgen:    0.11054 Nm	steer:    0.07601 rad	rate:    1.19073 rad/s
[1305642763] kistler:    0.04882 Nm	kollmorgen:    0.10528 Nm	steer:    0.07722 rad	rate:    1.19775 rad/s
[1305810763] kistler:    0.04882 Nm	kollmorgen:    0.10528 Nm	steer:    0.07843 rad	rate:    1.20172 rad/s
[1305978763] kistler:    0.04882 Nm	kollmorgen:    0.13687 Nm	steer:    0.07966 rad	rate:    1.20878 rad/s
[1306146763] kistler:    0.04882 Nm	kollmorgen:    0.11054 Nm	steer:    0.08092 rad	rate:    1.22196 rad/s
[1306314763] kistler:    0.04882 Nm	kollmorgen:    0.11581 Nm	steer:    0.08219 rad	rate:    1.23686 rad/s
[1306482763] kistler:    0.04882 Nm	kollmorgen:    0.14739 Nm	steer:    0.08351 rad	rate:    1.26142 rad/s
[1306650763] kistler:    0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.08483 rad	rate:    1.27760 rad/s
[1306818763] kistler:    0.04882 Nm	kollmorgen:    0.12107 Nm	steer:    0.08616 rad	rate:    1.29233 rad/s
[1306986763] kistler:    0.04882 Nm	kollmorgen:    0.10002 Nm	steer:    0.08747 rad	rate:    1.29906 rad/s
[1307154763] kistler:    0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.08876 rad	rate:    1.29515 rad/s
[1307322763] kistler:    0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.09004 rad	rate:    1.29113 rad/s
[1307490763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.09134 rad	rate:    1.29283 rad/s
[1307658763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.09263 rad	rate:    1.29221 rad/s
[1307826763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.09397 rad	rate:    1.30630 rad/s
[1307994763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.09531 rad	rate:    1.31616 rad/s
[1308162763] kistler:    0.02441 Nm	kollmorgen:    0.10528 Nm	steer:    0.09667 rad	rate:    1.32770 rad/s
[1308330763] kistler:    0.04882 Nm	kollmorgen:    0.10002 Nm	steer:    0.09804 rad	rate:    1.33873 rad/s
[1308498763] kistler:    0.02441 Nm	kollmorgen:    0.10002 Nm	steer:    0.09943 rad	rate:    1.35331 rad/s
[1308666763] kistler:    0.04882 Nm	kollmorgen:    0.07896 Nm	steer:    0.10081 rad	rate:    1.36274 rad/s
[1308834763] kistler:    0.02441 Nm	kollmorgen:    0.07896 Nm	steer:    0.10223 rad	rate:    1.37865 rad/s
[1309002763] kistler:    0.04882 Nm	kollmorgen:    0.10528 Nm	steer:    0.10365 rad	rate:    1.39087 rad/s
[1309170763] kistler:    0.02441 Nm	kollmorgen:    0.10002 Nm	steer:    0.10509 rad	rate:    1.40473 rad/s
[1309338763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.10654 rad	rate:    1.41773 rad/s
[1309506763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.10796 rad	rate:    1.41798 rad/s
[1309674763] kistler:    0.02441 Nm	kollmorgen:    0.11054 Nm	steer:    0.10936 rad	rate:    1.41108 rad/s
[1309842763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.11074 rad	rate:    1.40106 rad/s
[1310010763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.11212 rad	rate:    1.39589 rad/s
[1310178763] kistler:    0.00000 Nm	kollmorgen:    0.08949 Nm	steer:    0.11349 rad	rate:    1.38880 rad/s
[1310346763] kistler:    0.02441 Nm	kollmorgen:    0.09475 Nm	steer:    0.11490 rad	rate:    1.39217 rad/s
[1310514763] kistler:    0.02441 Nm	kollmorgen:    0.09475 Nm	steer:    0.11632 rad	rate:    1.40093 rad/s
[1310682763] kistler:    0.02441 Nm	kollmorgen:    0.07369 Nm	steer:    0.11778 rad	rate:    1.41687 rad/s
[1310850763] kistler:    0.02441 Nm	kollmorgen:    0.10528 Nm	steer:    0.11925 rad	rate:    1.43476 rad/s
[1311018763] kistler:    0.00000 Nm	kollmorgen:    0.10528 Nm	steer:    0.12077 rad	rate:    1.45674 rad/s
[1311186763] kistler:    0.00000 Nm	kollmorgen:    0.09475 Nm	steer:    0.12232 rad	rate:    1.48348 rad/s
[1311354763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.12391 rad	rate:    1.51475 rad/s
[1311522763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.12553 rad	rate:    1.54453 rad/s
[1311690763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.12716 rad	rate:    1.56966 rad/s
[1311858763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.12876 rad	rate:    1.57835 rad/s
[1312026763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.13035 rad	rate:    1.58207 rad/s
[1312194763] kistler:    0.00000 Nm	kollmorgen:    0.11054 Nm	steer:    0.13192 rad	rate:    1.57723 rad/s
[1312362763] kistler:    0.00000 Nm	kollmorgen:    0.10002 Nm	steer:    0.13347 rad	rate:    1.56824 rad/s
[1312530763] kistler:    0.00000 Nm	kollmorgen:    0.10002 Nm	steer:    0.13504 rad	rate:    1.56870 rad/s
[1312698763] kistler:    0.00000 Nm	kollmorgen:    0.09475 Nm	steer:    0.13663 rad	rate:    1.57436 rad/s
[1312866763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.13823 rad	rate:    1.58220 rad/s
[1313034763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.13988 rad	rate:    1.60085 rad/s
[1313202763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.14154 rad	rate:    1.61784 rad/s
[1313370763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.14324 rad	rate:    1.64232 rad/s
[1313538763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.14496 rad	rate:    1.66253 rad/s
[1313706763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.14671 rad	rate:    1.68837 rad/s
[1313874763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.14845 rad	rate:    1.70345 rad/s
[1314042763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.15014 rad	rate:    1.69994 rad/s
[1314210763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.15180 rad	rate:    1.68655 rad/s
[1314378763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.15343 rad	rate:    1.66937 rad/s
[1314546763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.15506 rad	rate:    1.65754 rad/s
[1314714763] kistler:    0.02441 Nm	kollmorgen:    0.14213 Nm	steer:    0.15669 rad	rate:    1.65026 rad/s
[1314882763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.15835 rad	rate:    1.65171 rad/s
[1315050763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.15999 rad	rate:    1.64727 rad/s
[1315218763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.16165 rad	rate:    1.65071 rad/s
[1315386763] kistler:    0.02441 Nm	kollmorgen:    0.11054 Nm	steer:    0.16331 rad	rate:    1.65279 rad/s
[1315554763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.16500 rad	rate:    1.66446 rad/s
[1315722763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.16676 rad	rate:    1.69059 rad/s
[1315890763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.16852 rad	rate:    1.71081 rad/s
[1316058763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.17026 rad	rate:    1.71983 rad/s
[1316226763] kistler:    0.02441 Nm	kollmorgen:    0.14739 Nm	steer:    0.17197 rad	rate:    1.71614 rad/s
[1316394763] kistler:    0.02441 Nm	kollmorgen:    0.14739 Nm	steer:    0.17367 rad	rate:    1.71115 rad/s
[1316562763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.17538 rad	rate:    1.71137 rad/s
[1316730763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.17711 rad	rate:    1.71447 rad/s
[1316898763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.17884 rad	rate:    1.71877 rad/s
[1317066763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.18059 rad	rate:    1.72850 rad/s
[1317234763] kistler:    0.04882 Nm	kollmorgen:    0.11581 Nm	steer:    0.18234 rad	rate:    1.73471 rad/s
[1317402763] kistler:    0.02441 Nm	kollmorgen:    0.09475 Nm	steer:    0.18411 rad	rate:    1.74344 rad/s
[1317570763] kistler:    0.02441 Nm	kollmorgen:    0.10002 Nm	steer:    0.18587 rad	rate:    1.74715 rad/s
[1317738763] kistler:    0.02441 Nm	kollmorgen:    0.10528 Nm	steer:    0.18764 rad	rate:    1.75290 rad/s
[1317906763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.18939 rad	rate:    1.75373 rad/s
[1318074763] kistler:    0.00000 Nm	kollmorgen:    0.10528 Nm	steer:    0.19111 rad	rate:    1.74108 rad/s
[1318242763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.19278 rad	rate:    1.72258 rad/s
[1318410763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.19442 rad	rate:    1.69786 rad/s
[1318578763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.19606 rad	rate:    1.67815 rad/s
[1318746763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.19770 rad	rate:    1.66910 rad/s
[1318914763] kistler:    0.02441 Nm	kollmorgen:    0.10528 Nm	steer:    0.19937 rad	rate:    1.66710 rad/s
[1319082763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.20106 rad	rate:    1.67460 rad/s
[1319250763] kistler:    0.00000 Nm	kollmorgen:    0.12107 Nm	steer:    0.20278 rad	rate:    1.68643 rad/s
[1319418763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.20455 rad	rate:    1.70977 rad/s
[1319586763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.20637 rad	rate:    1.74184 rad/s
[1319754763] kistler:    0.00000 Nm	kollmorgen:    0.14213 Nm	steer:    0.20821 rad	rate:    1.76934 rad/s
[1319922763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.21007 rad	rate:    1.79613 rad/s
[1320090763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.21195 rad	rate:    1.81900 rad/s
[1320258763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.21381 rad	rate:    1.83149 rad/s
[1320426763] kistler:    0.02441 Nm	kollmorgen:    0.12107 Nm	steer:    0.21570 rad	rate:    1.84719 rad/s
[1320594763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.21759 rad	rate:    1.85733 rad/s
[1320762763] kistler:    0.00000 Nm	kollmorgen:    0.13160 Nm	steer:    0.21948 rad	rate:    1.86838 rad/s
[1320930763] kistler:   -0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.22137 rad	rate:    1.87320 rad/s
[1321098763] kistler:   -0.04882 Nm	kollmorgen:    0.13687 Nm	steer:    0.22329 rad	rate:    1.88453 rad/s
[1321266763] kistler:    0.02441 Nm	kollmorgen:    0.11581 Nm	steer:    0.22520 rad	rate:    1.89280 rad/s
[1321434763] kistler:    0.00000 Nm	kollmorgen:    0.10528 Nm	steer:    0.22713 rad	rate:    1.90354 rad/s
[1321602763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.22907 rad	rate:    1.91432 rad/s
[1321770763] kistler:    0.04882 Nm	kollmorgen:    0.12634 Nm	steer:    0.23099 rad	rate:    1.91313 rad/s
[1321938763] kistler:   -0.07324 Nm	kollmorgen:    0.13160 Nm	steer:    0.23288 rad	rate:    1.90529 rad/s
[1322106763] kistler:    0.04882 Nm	kollmorgen:    0.12634 Nm	steer:    0.23473 rad	rate:    1.88963 rad/s
[1322274763] kistler:   -0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.23656 rad	rate:    1.87147 rad/s
[1322442763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.23839 rad	rate:    1.85965 rad/s
[1322610763] kistler:   -0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.24023 rad	rate:    1.85279 rad/s
[1322778763] kistler:   -0.07324 Nm	kollmorgen:    0.13160 Nm	steer:    0.24206 rad	rate:    1.84427 rad/s
[1322946763] kistler:    0.00000 Nm	kollmorgen:    0.12107 Nm	steer:    0.24387 rad	rate:    1.83599 rad/s
[1323114763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.24572 rad	rate:    1.83949 rad/s
[1323282763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.24760 rad	rate:    1.84910 rad/s
[1323450763] kistler:    0.00000 Nm	kollmorgen:    0.12107 Nm	steer:    0.24951 rad	rate:    1.86619 rad/s
[1323618763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.25142 rad	rate:    1.87994 rad/s
[1323786763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.25331 rad	rate:    1.87948 rad/s
[1323954763] kistler:    0.00000 Nm	kollmorgen:    0.11054 Nm	steer:    0.25518 rad	rate:    1.87642 rad/s
[1324122763] kistler:    0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.25702 rad	rate:    1.86704 rad/s
[1324290763] kistler:   -0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.25889 rad	rate:    1.86588 rad/s
[1324458763] kistler:    0.00000 Nm	kollmorgen:    0.11581 Nm	steer:    0.26077 rad	rate:    1.86951 rad/s
[1324626763] kistler:    0.12207 Nm	kollmorgen:    0.14213 Nm	steer:    0.26264 rad	rate:    1.87013 rad/s
[1324794763] kistler:    0.02441 Nm	kollmorgen:    0.10528 Nm	steer:    0.26451 rad	rate:    1.86883 rad/s
[1324962763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.26637 rad	rate:    1.86669 rad/s
[1325130763] kistler:    0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.26827 rad	rate:    1.87497 rad/s
[1325298763] kistler:   -0.02441 Nm	kollmorgen:    0.15792 Nm	steer:    0.27016 rad	rate:    1.87731 rad/s
[1325466763] kistler:    0.00000 Nm	kollmorgen:    0.14213 Nm	steer:    0.27202 rad	rate:    1.87080 rad/s
[1325634763] kistler:    0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.27382 rad	rate:    1.84960 rad/s
[1325802763] kistler:   -0.07324 Nm	kollmorgen:    0.14739 Nm	steer:    0.27558 rad	rate:    1.82280 rad/s
[1325970763] kistler:    0.00000 Nm	kollmorgen:    0.15792 Nm	steer:    0.27731 rad	rate:    1.79643 rad/s
[1326138763] kistler:    0.00000 Nm	kollmorgen:    0.14213 Nm	steer:    0.27905 rad	rate:    1.77897 rad/s
[1326306763] kistler:    0.07324 Nm	kollmorgen:    0.12634 Nm	steer:    0.28081 rad	rate:    1.77408 rad/s
[1326474763] kistler:    0.00000 Nm	kollmorgen:    0.15792 Nm	steer:    0.28258 rad	rate:    1.77141 rad/s
[1326642763] kistler:    0.02441 Nm	kollmorgen:    0.14739 Nm	steer:    0.28439 rad	rate:    1.78099 rad/s
[1326810763] kistler:   -0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.28622 rad	rate:    1.79612 rad/s
[1326978763] kistler:    0.00000 Nm	kollmorgen:    0.12107 Nm	steer:    0.28810 rad	rate:    1.81774 rad/s
[1327146763] kistler:    0.00000 Nm	kollmorgen:    0.12634 Nm	steer:    0.29003 rad	rate:    1.85081 rad/s
[1327314763] kistler:    0.00000 Nm	kollmorgen:    0.14213 Nm	steer:    0.29197 rad	rate:    1.87541 rad/s
[1327482763] kistler:    0.00000 Nm	kollmorgen:    0.12107 Nm	steer:    0.29391 rad	rate:    1.89211 rad/s
[1327650763] kistler:    0.07324 Nm	kollmorgen:    0.10002 Nm	steer:    0.29582 rad	rate:    1.89704 rad/s
[1327818763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.29771 rad	rate:    1.89467 rad/s
[1327986763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.29962 rad	rate:    1.89916 rad/s
[1328154763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.30151 rad	rate:    1.89630 rad/s
[1328322763] kistler:    0.00000 Nm	kollmorgen:    0.14213 Nm	steer:    0.30343 rad	rate:    1.90031 rad/s
[1328490763] kistler:   -0.04882 Nm	kollmorgen:    0.12634 Nm	steer:    0.30535 rad	rate:    1.90759 rad/s
[1328658763] kistler:   -0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.30731 rad	rate:    1.92111 rad/s
[1328826763] kistler:   -0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.30931 rad	rate:    1.94165 rad/s
[1328994763] kistler:    0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.31133 rad	rate:    1.96353 rad/s
[1329162763] kistler:    0.00000 Nm	kollmorgen:    0.16845 Nm	steer:    0.31334 rad	rate:    1.97799 rad/s
[1329330763] kistler:    0.02441 Nm	kollmorgen:    0.15266 Nm	steer:    0.31533 rad	rate:    1.98119 rad/s
[1329498763] kistler:   -0.07324 Nm	kollmorgen:    0.14213 Nm	steer:    0.31729 rad	rate:    1.97229 rad/s
[1329666763] kistler:   -0.02441 Nm	kollmorgen:    0.14739 Nm	steer:    0.31923 rad	rate:    1.96317 rad/s
[1329834763] kistler:   -0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.32117 rad	rate:    1.95506 rad/s
[1330002763] kistler:   -0.02441 Nm	kollmorgen:    0.13160 Nm	steer:    0.32309 rad	rate:    1.94327 rad/s
[1330170763] kistler:   -0.07324 Nm	kollmorgen:    0.12107 Nm	steer:    0.32497 rad	rate:    1.92559 rad/s
[1330338763] kistler:    0.02441 Nm	kollmorgen:    0.15266 Nm	steer:    0.32686 rad	rate:    1.91231 rad/s
[1330506763] kistler:   -0.04882 Nm	kollmorgen:    0.14213 Nm	steer:    0.32874 rad	rate:    1.90306 rad/s
[1330674763] kistler:   -0.02441 Nm	kollmorgen:    0.14213 Nm	steer:    0.33064 rad	rate:    1.90261 rad/s
[1330842763] kistler:    0.04882 Nm	kollmorgen:    0.14739 Nm	steer:    0.33257 rad	rate:    1.90719 rad/s
[1331010763] kistler:   -0.04882 Nm	kollmorgen:    0.13687 Nm	steer:    0.33446 rad	rate:    1.90323 rad/s
[1331178763] kistler:    0.07324 Nm	kollmorgen:    0.12634 Nm	steer:    0.33634 rad	rate:    1.89519 rad/s
[1331346763] kistler:   -0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.33819 rad	rate:    1.88043 rad/s
[1331514763] kistler:   -0.04882 Nm	kollmorgen:    0.12634 Nm	steer:    0.34005 rad	rate:    1.87446 rad/s
[1331682763] kistler:   -0.04882 Nm	kollmorgen:    0.13687 Nm	steer:    0.34193 rad	rate:    1.87418 rad/s
[1331850763] kistler:   -0.02441 Nm	kollmorgen:    0.13687 Nm	steer:    0.34380 rad	rate:    1.87182 rad/s
[1332018763] kistler:   -0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.34566 rad	rate:    1.86857 rad/s
[1332186763] kistler:    0.00000 Nm	kollmorgen:    0.12107 Nm	steer:    0.34754 rad	rate:    1.87059 rad/s
[1332354763] kistler:    0.04882 Nm	kollmorgen:    0.13160 Nm	steer:    0.34941 rad	rate:    1.86999 rad/s
[1332522763] kistler:   -0.02441 Nm	kollmorgen:    0.11054 Nm	steer:    0.35132 rad	rate:    1.87854 rad/s
[1332690763] kistler:    0.02441 Nm	kollmorgen:    0.12634 Nm	steer:    0.35322 rad	rate:    1.88586 rad/s
[1332858763] kistler:    0.00000 Nm	kollmorgen:    0.13687 Nm	steer:    0.35511 rad	rate:    1.88621 rad/s
