2087326727,    0.00000,    0.02105,    0.00334,   -0.00000,   -0.00019,   -0.02037
2087494720,    0.00000,    0.01052,    0.00158,   -0.00000,   -0.00021,    0.02914
2087662715,    0.00000,    0.00526,    0.00092,    0.00000,    0.00002,    0.00392
2087830720,    0.00000,    0.02105,    0.00358,    0.00000,    0.00003,   -0.00480
20872709431480,    0.00000,    0.02105,    0.00355,    0.00000,    0.00000,    0.00000
2709599500,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000
2709766705,    0.00000,    0.02632,    0.00444,    0.00000,    0.00000,    0.00000
2709934705,   -0.02441,    0.01052,   -0.00234,    0.00000,    0.00000,    0.00000
2710102705,    0.00000,    0.00526,    0.00088,    0.00000,    0.00000,    0.00000
2710270705,   -0.02441,    0.00000,   -0.00412,    0.00000,    0.00000,    0.00000
2710438705,    0.00000,   -0.01052,   -0.00177,    0.00000,    0.00000,    0.00000
2710606705,   -0.02441,    0.00000,   -0.00412,    0.00000,    0.00000,    0.00000
2710774705,    0.00000,   -0.01052,   -0.00177,    0.00000,    0.00000,    0.00000
2710942705,    0.00000,    0.01052,    0.00177,    0.00000,    0.00000,    0.00000
2711110705,   -0.02441,    0.01052,   -0.00234,    0.00000,    0.00000,    0.00000
2711278705,   -0.02441,    0.02105,   -0.00056,    0.00000,    0.00000,    0.00000
2711446705,    0.00000,    0.02632,    0.00444,    0.00000,    0.00000,    0.00000
2711614705,   -0.02441,    0.02105,   -0.00056,    0.00000,    0.00000,    0.00000
2711782705,   -0.02441,    0.02632,    0.00032,    0.00000,    0.00000,    0.00000
2711950705,    0.00000,    0.02632,    0.00444,    0.00000,    0.00000,    0.00000
2712118705,    0.00000,    0.02105,    0.00355,    0.00000,    0.00000,    0.00000
2712286705,   -0.02441,    0.01052,   -0.00234,    0.00000,    0.00000,    0.00000
2712454705,   -0.02441,    0.01579,   -0.00145,    0.00000,    0.00000,    0.00000
2712622705,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000
2712790705,   -0.02441,    0.00000,   -0.00412,    0.00000,    0.00000,    0.00000
2712958705,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000
2713126705,   -0.02441,    0.00000,   -0.00412,    0.00000,    0.00000,    0.00000
2713294705,   -0.02441,   -0.01052,   -0.00589,    0.00000,    0.00000,    0.00000
2713462705,    0.00000,   -0.02632,   -0.00444,    0.00000,    0.00000,    0.00000
2713630705,    0.00000,   -0.02632,   -0.00444,    0.00000,    0.00000,    0.00000
2713798705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
2713966705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
2714134705,    0.00000,    0.01052,    0.00177,    0.00000,    0.00000,    0.00000
2714302705,    0.00000,    0.02105,    0.00355,    0.00000,    0.00000,    0.00000
2714470705,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000
2714638705,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,   -0.00000
2714806705,    0.00000,   -0.01052,   -0.00177,    0.00000,   -0.00000,   -0.00000
2714974705,    0.00000,    0.00000,   -0.00000,    0.00000,   -0.00000,   -0.00000
2715142705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2715310705,    0.00000,    0.00526,    0.00088,    0.00000,   -0.00000,   -0.00000
2715478705,    0.00000,    0.01579,    0.00266,    0.00000,   -0.00000,   -0.00000
2715646705,    0.00000,    0.00000,   -0.00000,    0.00000,   -0.00000,   -0.00000
2715814705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2715982705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2716150705,    0.00000,    0.01579,    0.00266,    0.00000,   -0.00000,   -0.00000
2716318705,    0.00000,    0.02105,    0.00355,    0.00000,   -0.00000,   -0.00000
2716486705,    0.00000,    0.03158,    0.00533,    0.00000,   -0.00000,   -0.00000
2716654705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2716822705,    0.00000,    0.00000,   -0.00000,    0.00000,   -0.00000,   -0.00000
2716990705,   -0.02441,   -0.01052,   -0.00589,    0.00000,   -0.00000,   -0.00000
2717158705,    0.00000,   -0.01579,   -0.00266,    0.00000,   -0.00000,   -0.00000
2717326705,    0.00000,    0.00000,   -0.00000,    0.00000,   -0.00000,   -0.00000
2717494705,    0.00000,    0.02632,    0.00444,    0.00000,   -0.00000,   -0.00000
2717662705,    0.00000,    0.02632,    0.00444,    0.00000,   -0.00000,   -0.00000
2717830705,    0.00000,    0.02105,    0.00355,    0.00000,   -0.00000,   -0.00000
2717998705,    0.00000,    0.02105,    0.00355,    0.00000,   -0.00000,   -0.00000
2718166705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2718334705,   -0.02441,    0.00000,   -0.00412,    0.00000,   -0.00000,   -0.00000
2718502705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2718670705,    0.00000,    0.00000,   -0.00000,    0.00000,   -0.00000,   -0.00000
2718838705,    0.00000,   -0.00526,   -0.00088,    0.00000,   -0.00000,   -0.00000
2719006705,    0.00000,   -0.01579,   -0.00266,    0.00000,   -0.00000,   -0.00000
2719174705,    0.04882,    0.00000,    0.00824,    0.00000,   -0.00000,   -0.00000
2719342705,    0.00000,    0.00526,    0.00088,    0.00000,   -0.00000,   -0.00000
2719510705,   -0.04882,   -0.02105,   -0.01179,    0.00000,   -0.00000,   -0.00000
2719678705,    0.00000,   -0.02632,   -0.00444,    0.00000,   -0.00000,   -0.00000
2719863520,    0.00000,   -0.00526,   -0.00088,    0.00000,   -0.00000,   -0.00000
2720014705,    0.00000,   -0.03158,   -0.00533,    0.00000,   -0.00000,   -0.00000
2720182705,    0.00000,   -0.00526,   -0.00088,    0.00000,   -0.00000,   -0.00000
2720350705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2720518705,    0.00000,    0.00526,    0.00088,    0.00000,   -0.00000,   -0.00000
2720686705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2720854705,    0.00000,    0.00526,    0.00088,    0.00000,   -0.00000,   -0.00000
2721022705,    0.00000,    0.00526,    0.00088,    0.00000,   -0.00000,   -0.00000
2721190705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2721358705,    0.00000,   -0.01052,   -0.00177,    0.00000,   -0.00000,   -0.00000
2721526705,    0.00000,   -0.02632,   -0.00444,    0.00000,   -0.00000,   -0.00000
2721694705,    0.00000,    0.00000,   -0.00000,    0.00000,   -0.00000,   -0.00000
2721862705,    0.00000,    0.01579,    0.00266,    0.00000,   -0.00000,   -0.00000
2722030705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2722198705,    0.00000,    0.02105,    0.00355,    0.00000,   -0.00000,   -0.00000
2722366705,    0.00000,    0.01052,    0.00177,    0.00000,   -0.00000,   -0.00000
2722534705,   -0.02441,    0.01052,   -0.00234,    0.00000,   -0.00000,   -0.00000
2722702705,    0.00000,    0.00526,    0.00088,    0.00000,   -0.00000,   -0.00000
2722870705,    0.00000,   -0.01052,   -0.00177,    0.00000,   -0.00000,   -0.00000
2723038705,    0.00000,   -0.01052,   -0.00177,    0.00000,   -0.00000,   -0.00000
2723206705,    0.00000,   -0.01052,   -0.00177,    0.00000,    0.00000,    0.00000
2723374705,    0.00000,   -0.02105,   -0.00355,    0.00000,    0.00000,    0.00000
2723542705,    0.00000,   -0.03158,   -0.00533,    0.00000,    0.00000,    0.00000
2723710705,    0.00000,   -0.02632,   -0.00444,    0.00000,    0.00000,    0.00000
2723878705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
2724046705,    0.00000,   -0.02105,   -0.00355,    0.00000,   -0.00000,   -0.00000
2724214705,    0.00000,   -0.01052,   -0.00177,    0.00000,   -0.00000,   -0.00000
2724382705,    0.00000,   -0.01579,   -0.00266,    0.00000,   -0.00000,   -0.00000
2724550705,    0.00000,    0.00000,   -0.00000,    0.00000,   -0.00000,    0.00000
2724718705,    0.00000,    0.00526,    0.00088,    0.00000,    0.00000,    0.00000
2724886705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
2725054705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
2725222705,    0.00000,    0.00526,    0.00088,    0.00000,    0.00000,    0.00000
2725390705,   -0.02441,    0.01052,   -0.00234,    0.00000,    0.00000,    0.00000
2725558705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
2725726705,    0.00000,   -0.01579,   -0.00266,    0.00000,    0.00000,    0.00000
2725894705,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000
2726062705,    0.00000,    0.01579,    0.00266,    0.00000,    0.00000,    0.00000
2726230705,    0.00000,    0.03684,    0.00621,    0.00000,    0.00000,    0.00000
2726398705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
2726566705,    0.00000,    0.01052,    0.00177,    0.00000,    0.00000,    0.00000
2726734705,    0.00000,   -0.01052,   -0.00177,    0.00000,    0.00000,    0.00000
2726902705,    0.00000,   -0.01052,   -0.00177,    0.00000,    0.00000,    0.00000
2727070705,    0.00000,    0.01052,    0.00177,    0.00000,    0.00000,    0.00000
2727238705,    0.00000,    0.00526,    0.00088,    0.00000,    0.00000,    0.00000
2727406705,    0.00000,    0.00526,    0.00088,    0.00000,    0.00000,    0.00000
2727574705,    0.00000,    0.00526,    0.00088,    0.00000,    0.00000,    0.00000
2727742705,    0.00000,   -0.01579,   -0.00266,    0.00000,    0.00000,    0.00000
2727910705,    0.00000,    0.01052,    0.00177,    0.00000,    0.00000,    0.00000
2728078705,    0.00000,    0.01052,    0.00177,    0.00000,    0.00000,    0.00000
2728246705,   -0.02441,    0.02105,   -0.00056,    0.00000,    0.00000,    0.00000
2728414705,   -0.02441,   -0.00526,   -0.00500,    0.00000,    0.00000,    0.00000
2728582705,    0.00000,   -0.01052,   -0.00177,    0.00000,    0.00000,    0.00000
2728750705,    0.00000,   -0.01579,   -0.00266,    0.00000,    0.00000,    0.00000
2728918705,    0.00000,   -0.00526,   -0.00088,    0.00000,    0.00000,    0.00000
